path,filename,species,target_idx
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC9034.ogg,XC9034.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat826108.ogg,iNat826108.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat738061.ogg,iNat738061.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC823782.ogg,XC823782.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC302161.ogg,XC302161.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC20499.ogg,XC20499.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat547592.ogg,iNat547592.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat313415.ogg,iNat313415.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat51857.ogg,iNat51857.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat593714.ogg,iNat593714.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC188221.ogg,XC188221.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC915959.ogg,XC915959.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC413779.ogg,XC413779.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC409735.ogg,XC409735.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC114236.ogg,XC114236.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC331807.ogg,XC331807.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC698645.ogg,XC698645.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC786309.ogg,XC786309.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat416440.ogg,iNat416440.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC405906.ogg,XC405906.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC422349.ogg,XC422349.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC386471.ogg,XC386471.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC654059.ogg,XC654059.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC193013.ogg,XC193013.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC654058.ogg,XC654058.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC244902.ogg,XC244902.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC422348.ogg,XC422348.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat200050.ogg,iNat200050.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC444973.ogg,XC444973.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC785601.ogg,XC785601.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC386699.ogg,XC386699.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat880041.ogg,iNat880041.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC148212.ogg,XC148212.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat330024.ogg,iNat330024.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat192415.ogg,iNat192415.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat777371.ogg,iNat777371.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat348410.ogg,iNat348410.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat57566.ogg,iNat57566.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat400196.ogg,iNat400196.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat496692.ogg,iNat496692.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC516433.ogg,XC516433.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat1699850.ogg,iNat1699850.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC463735.ogg,XC463735.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC291920.ogg,XC291920.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC420624.ogg,XC420624.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC862511.ogg,XC862511.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC158030.ogg,XC158030.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC414146.ogg,XC414146.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC524085.ogg,XC524085.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat311839.ogg,iNat311839.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat289651.ogg,iNat289651.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC579433.ogg,XC579433.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC211729.ogg,XC211729.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC323994.ogg,XC323994.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC453966.ogg,XC453966.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat1233044.ogg,iNat1233044.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC466506.ogg,XC466506.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat577931.ogg,iNat577931.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC264162.ogg,XC264162.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC506225.ogg,XC506225.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC871430.ogg,XC871430.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC164045.ogg,XC164045.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC378601.ogg,XC378601.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC420625.ogg,XC420625.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC279245.ogg,XC279245.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat329023.ogg,iNat329023.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC690821.ogg,XC690821.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat1221046.ogg,iNat1221046.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC872715.ogg,XC872715.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat893621.ogg,iNat893621.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC402860.ogg,XC402860.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat1245649.ogg,iNat1245649.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC524086.ogg,XC524086.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC974238.ogg,XC974238.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC560175.ogg,XC560175.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC381339.ogg,XC381339.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC202024.ogg,XC202024.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC654057.ogg,XC654057.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat1278708.ogg,iNat1278708.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC466505.ogg,XC466505.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC490522.ogg,XC490522.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC974239.ogg,XC974239.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC936803.ogg,XC936803.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat763135.ogg,iNat763135.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat869767.ogg,iNat869767.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC902967.ogg,XC902967.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat822945.ogg,iNat822945.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC114002.ogg,XC114002.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC74981.ogg,XC74981.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat533999.ogg,iNat533999.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC984723.ogg,XC984723.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat40830.ogg,iNat40830.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat852496.ogg,iNat852496.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat374268.ogg,iNat374268.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC854675.ogg,XC854675.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat830401.ogg,iNat830401.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat856779.ogg,iNat856779.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat1487379.ogg,iNat1487379.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat1262186.ogg,iNat1262186.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC465433.ogg,XC465433.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC124854.ogg,XC124854.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC169954.ogg,XC169954.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC146419.ogg,XC146419.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC724979.ogg,XC724979.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat1731675.ogg,iNat1731675.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC799750.ogg,XC799750.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat874308.ogg,iNat874308.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC400309.ogg,XC400309.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC66029.ogg,XC66029.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC737904.ogg,XC737904.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC506234.ogg,XC506234.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC650828.ogg,XC650828.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC316452.ogg,XC316452.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC387377.ogg,XC387377.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC74983.ogg,XC74983.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC64206.ogg,XC64206.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC861550.ogg,XC861550.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC219712.ogg,XC219712.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat1246240.ogg,iNat1246240.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC338086.ogg,XC338086.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC245119.ogg,XC245119.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC994384.ogg,XC994384.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat742978.ogg,iNat742978.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC773853.ogg,XC773853.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat1145108.ogg,iNat1145108.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat772461.ogg,iNat772461.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC1000949.ogg,XC1000949.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC1000948.ogg,XC1000948.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC1018336.ogg,XC1018336.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC128402.ogg,XC128402.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC119026.ogg,XC119026.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC409940.ogg,XC409940.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat53009.ogg,iNat53009.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat556381.ogg,iNat556381.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC353383.ogg,XC353383.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC291217.ogg,XC291217.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat1431247.ogg,iNat1431247.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat1284704.ogg,iNat1284704.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC288829.ogg,XC288829.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC854389.ogg,XC854389.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat338005.ogg,iNat338005.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC629974.ogg,XC629974.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC701948.ogg,XC701948.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat675654.ogg,iNat675654.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC707732.ogg,XC707732.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC609723.ogg,XC609723.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat333569.ogg,iNat333569.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat1231551.ogg,iNat1231551.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC589399.ogg,XC589399.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC490151.ogg,XC490151.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC348991.ogg,XC348991.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC355720.ogg,XC355720.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat351698.ogg,iNat351698.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat896501.ogg,iNat896501.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC325562.ogg,XC325562.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC510782.ogg,XC510782.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC80877.ogg,XC80877.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC912939.ogg,XC912939.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC994382.ogg,XC994382.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat53350.ogg,iNat53350.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC773855.ogg,XC773855.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC706979.ogg,XC706979.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC147217.ogg,XC147217.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat1280957.ogg,iNat1280957.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC706978.ogg,XC706978.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC2645.ogg,XC2645.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat1614866.ogg,iNat1614866.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC315073.ogg,XC315073.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC353740.ogg,XC353740.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC219715.ogg,XC219715.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat730721.ogg,iNat730721.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC80876.ogg,XC80876.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat740588.ogg,iNat740588.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat125188.ogg,iNat125188.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC833506.ogg,XC833506.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat303122.ogg,iNat303122.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC618371.ogg,XC618371.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC455593.ogg,XC455593.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC376475.ogg,XC376475.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC245120.ogg,XC245120.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat148010.ogg,iNat148010.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC200483.ogg,XC200483.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat519282.ogg,iNat519282.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC617651.ogg,XC617651.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC655310.ogg,XC655310.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat332077.ogg,iNat332077.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC173359.ogg,XC173359.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC361134.ogg,XC361134.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC8974.ogg,XC8974.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC131750.ogg,XC131750.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC122704.ogg,XC122704.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/iNat40925.ogg,iNat40925.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC377226.ogg,XC377226.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC833507.ogg,XC833507.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC120305.ogg,XC120305.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/pabspi1/XC288225.ogg,XC288225.ogg,pabspi1,122
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC654349.ogg,XC654349.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC483046.ogg,XC483046.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC80918.ogg,XC80918.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC128812.ogg,XC128812.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC257071.ogg,XC257071.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC1031750.ogg,XC1031750.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC533618.ogg,XC533618.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC325584.ogg,XC325584.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC298940.ogg,XC298940.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC419223.ogg,XC419223.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC654365.ogg,XC654365.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC419222.ogg,XC419222.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/iNat178905.ogg,iNat178905.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC536113.ogg,XC536113.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC142666.ogg,XC142666.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/iNat1290453.ogg,iNat1290453.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC284923.ogg,XC284923.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/iNat336484.ogg,iNat336484.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/iNat1290450.ogg,iNat1290450.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC834189.ogg,XC834189.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC249968.ogg,XC249968.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC249969.ogg,XC249969.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC654339.ogg,XC654339.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC298936.ogg,XC298936.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC835874.ogg,XC835874.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC129028.ogg,XC129028.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC298935.ogg,XC298935.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC80806.ogg,XC80806.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC838838.ogg,XC838838.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC523891.ogg,XC523891.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC523890.ogg,XC523890.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC298939.ogg,XC298939.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC80807.ogg,XC80807.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC80805.ogg,XC80805.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC939933.ogg,XC939933.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC50371.ogg,XC50371.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC523892.ogg,XC523892.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC340954.ogg,XC340954.ogg,palhor3,123
/Users/ray/Documents/ML/birdclef-2026/train_audio/palhor3/XC440924.ogg,XC440924.ogg,palhor3,123
